offer_id,title,job,city_id,company_id,date_id,source,contract_time,category,salary_min,salary_max,salary_avg,has_salary
506,Senior Software Architect (m/f/d) Robotics,,8,303,20251014,Adzuna,full_time,Unknown,,,,False
507,Unreal Engine Developer (Mid-Level / Senior) – Synthetic Data & AI Simulation,,8,306,20260709,Adzuna,full_time,Unknown,,,,False
508,3D Artist - Automotive Data Preparation,,8,307,20260717,Adzuna,Not provided,Unknown,,,,False
509,3D Artist - Automotive Data Preparation,,8,308,20260717,Adzuna,Not provided,Unknown,,,,False
510,Python Developer in Hamburg,,6,309,20260515,Adzuna,full_time,IT-Stellen,,,,False
511,Senior Backend Python Developer in Hamburg,,6,309,20260515,Adzuna,full_time,IT-Stellen,,,,False
512,(Senior) Python Software Developer - Software Engineer,,6,310,20251102,Adzuna,full_time,IT-Stellen,,,,False
513,Senior Backend Developer Python (m/f/d),,6,311,20260227,Adzuna,full_time,IT-Stellen,,,,False
514,Lead Senior Software Developer - PYTHON,,6,310,20251031,Adzuna,full_time,IT-Stellen,,,,False
515,AI driven Senior Backend Developer Python (m/f/d),,6,311,20260218,Adzuna,full_time,IT-Stellen,,,,False
516,(Senior) Full-stack Developer - Backend Focus (Python),,6,311,20260218,Adzuna,full_time,IT-Stellen,,,,False
517,"Software Developer:in Fokus: API, Python & KI-Automatisierung",,6,312,20260716,Adzuna,full_time,Unknown,,,,False
518,(Senior) Software Entwickler - Python,,6,310,20251102,Adzuna,full_time,IT-Stellen,,,,False
519,Senior-Fullstack-Developer - Python & React,,6,313,20260718,Adzuna,full_time,Unknown,,,,False
520,Python-Entwickler,,6,314,20260730,Adzuna,full_time,IT-Stellen,60000.0,80000.0,70000.0,True
521,(Senior) Data Engineer (all genders),,6,250,20260715,Adzuna,full_time,Unknown,,,,False
522,Staff Data Engineer in Hamburg,,6,309,20260709,Adzuna,full_time,Unknown,,,,False
523,Senior Machine Learning Anti-Spoof Expert (all genders),,6,232,20260520,Adzuna,full_time,IT-Stellen,,,,False
524,Senior Machine Learning Anti-Spoof Expert (all genders),,6,114,20260717,Adzuna,full_time,Unknown,,,,False
525,Safety Software Test Engineer (m/f/d),,6,259,20260701,Adzuna,Not provided,Technikerstellen,,,,False
526,Internship Energy Analyst (m/f/d),,6,187,20260716,Adzuna,Not provided,Unknown,,,,False
527,Working Student Energy Analyst (m/f/d),,6,187,20260716,Adzuna,Not provided,Unknown,,,,False
528,Internship Energy Analyst (m/f/d),,6,240,20260529,Adzuna,full_time,Stellen aus Logistik & Lagerhaltung,,,,False
529,Python Developer,,5,315,20250919,Adzuna,Not provided,Beraterstellen,,,,False
530,Python Developers,,5,316,20260612,Adzuna,Not provided,Unknown,,,,False
531,Fullstack Developer React/ Python - Remote in Germany,,5,317,20260716,Adzuna,full_time,Unknown,,,,False
532,"Senior Fullstack Developer Python, Angular, AWS",,5,69,20260801,Adzuna,full_time,Unknown,,,,False
533,Cloud Solution Architect 110.000€,,5,234,20260709,Adzuna,full_time,IT-Stellen,80000.0,110000.0,95000.0,True
534,Senior Backend / Platform Engineer (f/x/m),,5,318,20260716,Adzuna,full_time,Unknown,,,,False
535,Python Backend Developer Energy Flexibility Applications,,4,319,20260517,Adzuna,part_time,IT-Stellen,,,,False
536,Lead Developer Python,,4,320,20260728,Adzuna,full_time,IT-Stellen,,,,False
537,Senior AI Engineer,,4,321,20260716,Adzuna,full_time,Unknown,,,,False
538,Platform Engineer mit Fokus auf Developer Experience,,4,322,20260717,Adzuna,Not provided,IT-Stellen,,,,False
539,IT & Web Administrator,,4,323,20260716,Adzuna,full_time,Unknown,,,,False
540,Lead Data Engineer (m/f/d) - Tieto Tech Consulting,,2,324,20260630,Adzuna,Not provided,Unknown,,,,False
541,Data Engineer (d/m/w),,2,325,20260723,Adzuna,Not provided,Unknown,,,,False
542,Data Engineer,,2,326,20260520,Adzuna,full_time,Sonstige/Allgemeine Stellen,,,,False
543,Data Engineer,,2,327,20260726,Adzuna,full_time,Unknown,,,,False
544,Data Engineer,,2,328,20260604,Adzuna,full_time,Unknown,,,,False
545,Data Engineer,,2,190,20260705,Adzuna,full_time,Unknown,80000.0,150000.0,115000.0,True
546,Data Engineer,,2,329,20260725,Adzuna,Not provided,Unknown,,,,False
547,Senior Data Engineer,,2,330,20260508,Adzuna,full_time,Sonstige/Allgemeine Stellen,,,,False
548,"Data Engineer, Fraud",,2,331,20260608,Adzuna,full_time,Verwaltungsstellen,,,,False
549,Senior Data Engineer,,2,332,20260729,Adzuna,full_time,Technikerstellen,,,,False
550,Senior Data Engineer,,2,333,20260618,Adzuna,full_time,Unknown,,,,False
551,Senior Data Engineer,,2,334,20260719,Adzuna,Not provided,IT-Stellen,,,,False
552,AI Data Engineer,,2,335,20260603,Adzuna,full_time,Unknown,,,,False
553,Data Engineer - Fully Remote,,2,285,20260701,Adzuna,Not provided,Unknown,,,,False
554,Data Engineer (all genders),,2,336,20260718,Adzuna,Not provided,Unknown,,,,False
555,Data Engineer (all genders),,2,337,20260710,Adzuna,full_time,Unknown,,,,False
556,Data Engineer - AI Coding Expert,,2,285,20260624,Adzuna,Not provided,Unknown,,,,False
557,Data Engineer (m/f/d),,2,338,20260619,Adzuna,full_time,Verwaltungsstellen,,,,False
558,Data Engineer,,2,339,20260721,Adzuna,Not provided,Unknown,,,,False
559,Data Engineer,,2,340,20260711,Adzuna,Not provided,Unknown,,,,False
560,Data Engineer (all genders) in Berlin,,2,228,20260802,Adzuna,full_time,Unknown,,,,False
561,Data Engineer,,2,341,20260728,Adzuna,Not provided,Stellen aus Personal & Personalbeschaffung,,,,False
562,Cloud Data Engineer (all genders),,2,228,20260716,Adzuna,full_time,Unknown,,,,False
563,Data Engineer,,2,342,20260724,Adzuna,Not provided,Stellen aus Buchhaltung & Finanzwesen,,,,False
564,Senior Data Engineer (all genders),,2,343,20241127,Adzuna,full_time,Unknown,,,,False
565,Senior Data Engineer - Internal Platform,,2,344,20260418,Adzuna,Not provided,IT-Stellen,,,,False
566,Data Engineer (f/m/x),,2,345,20260728,Adzuna,full_time,Unknown,,,,False
567,"Senior Data Engineer, Constellation Services",,2,346,20260712,Adzuna,Not provided,Unknown,,,,False
568,Snowflake Data Engineer (all genders),,2,258,20260716,Adzuna,full_time,Unknown,,,,False
569,Production Data Engineer (all genders),,2,347,20260706,Adzuna,full_time,Unknown,,,,False
570,(Junior) Data Engineer - Data Platform (m/f/d),,2,187,20260728,Adzuna,Not provided,Unknown,,,,False
571,"Data Engineer II, Operations - Quick Commerce",,2,348,20260728,Adzuna,Not provided,IT-Stellen,,,,False
572,Senior Data Engineer (m/f/d),,2,349,20260721,Adzuna,Not provided,IT-Stellen,,,,False
573,(Senior) Data Engineer (m/f/x),,2,350,20260730,Adzuna,Not provided,Technikerstellen,,,,False
574,Senior Data Engineer,,2,351,20260731,Adzuna,full_time,IT-Stellen,,,,False
575,Lead Data Engineer,,2,352,20260709,Adzuna,full_time,Unknown,,,,False
576,Data Engineer / DevOps Engineer (all genders),,2,353,20260716,Adzuna,Not provided,Unknown,,,,False
577,Senior Data Engineer (m/f/d),,2,354,20260716,Adzuna,full_time,Unknown,,,,False
578,Data Engineer (all genders) Business Intelligence,,2,355,20260723,Adzuna,Not provided,Unknown,,,,False
579,Senior Data Engineer,,2,58,20260716,Adzuna,full_time,Unknown,,,,False
580,Principal Data Engineer,,2,58,20260716,Adzuna,full_time,Unknown,,,,False
581,(Senior) Data Engineer,,2,356,20260507,Adzuna,full_time,Unknown,,,,False
582,(Senior) Data Engineer (m/f/d),,2,177,20260512,Adzuna,full_time,Unknown,,,,False
583,Senior Data Engineer Snowflake,,8,357,20260729,Adzuna,Not provided,Unknown,,,,False
584,Senior Applied AI / ML Data Engineer (f/m/x),,8,358,20260801,Adzuna,Not provided,Unknown,,,,False
585,Data Engineer,,8,359,20260709,Adzuna,full_time,Stellen aus Buchhaltung & Finanzwesen,,,,False
586,Data Engineer,,8,360,20260730,Adzuna,full_time,Unknown,,,,False
587,Azure Data Platform Engineer,,8,79,20260107,Adzuna,full_time,IT-Stellen,,,,False
588,Data Engineer — Orbital Data Pipelines,,8,361,20260627,Adzuna,full_time,IT-Stellen,,,,False
589,Lead Data Engineer - Data Migration & Lakehouse,,8,362,20260719,Adzuna,full_time,Unknown,,,,False
590,Lead Data Engineer - Data Migration & Lakehouse,,8,363,20260717,Adzuna,full_time,Unknown,,,,False
591,Working student Data Engineer,,8,208,20260722,Adzuna,Not provided,Stellen aus Buchhaltung & Finanzwesen,,,,False
592,Data Engineer (m/f/d),,8,338,20260619,Adzuna,full_time,Verwaltungsstellen,,,,False
593,Data Engineer,,8,339,20260721,Adzuna,Not provided,Unknown,,,,False
594,Data Engineer,,8,228,20260721,Adzuna,part_time,Unknown,,,,False
595,Data Engineer,,8,364,20260716,Adzuna,full_time,Unknown,,,,False
596,Snowflake Data Engineer (all genders),,8,258,20260716,Adzuna,full_time,Unknown,,,,False
597,Data Engineer (m/f/d),,8,195,20260512,Adzuna,full_time,Beraterstellen,,,,False
598,(Senior) Data Engineer Data & AI,,8,365,20260715,Adzuna,Not provided,IT-Stellen,,,,False
599,(Senior) Data Engineer (m/f/x),,8,350,20260730,Adzuna,Not provided,Technikerstellen,,,,False
600,Senior Data Engineer,,8,366,20260424,Adzuna,Not provided,Beraterstellen,,,,False
601,(Senior) Data Engineer,,8,313,20260716,Adzuna,full_time,Unknown,,,,False
602,Senior Data Engineer,,8,367,20260716,Adzuna,full_time,Unknown,,,,False
603,Cloud Data Engineer,,8,368,20260716,Adzuna,full_time,Unknown,,,,False
604,Principal Data Engineer (m/f/d),,8,369,20260516,Adzuna,Not provided,IT-Stellen,,,,False
605,Sustainability Data Engineer (all genders) | carbmee,,8,370,20260729,Adzuna,full_time,Unknown,,,,False
606,(Senior) Data Engineer,,8,58,20260717,Adzuna,Not provided,Unknown,,,,False
607,Data Scientist / Data Engineer,,8,313,20260716,Adzuna,full_time,Unknown,,,,False
608,Senior Snowflake Data Engineer,,8,371,20260715,Adzuna,full_time,Unknown,,,,False
609,Data Engineer (all genders) in München - PRODYNA SE,,8,372,20260801,Adzuna,full_time,Unknown,,,,False
610,Expert Perception Data Engineer (m/f/d),,8,373,20260524,Adzuna,full_time,Unknown,,,,False
611,(Senior) Data Engineer – Kunden Integration (all genders),,8,202,20260429,Adzuna,full_time,Unknown,,,,False
612,Senior Data Engineer – Snowflake,,8,371,20260512,Adzuna,full_time,Unknown,,,,False
613,Senior Data Engineer – 100 % remote,,8,374,20260721,Adzuna,full_time,Unknown,,,,False
614,"Data Engineer PostgreSQL | Migrationen und Schnittstellen | Inhouse, bis 100.000€ (mwd)",,8,375,20260802,Adzuna,full_time,Unknown,,,,False
615,Senior Consultant Data Modernization - Data Engineer,,8,173,20260609,Adzuna,full_time,Unknown,,,,False
616,Praktikum Data Engineer im Bereich Advanced Analytics,,8,376,20260427,Adzuna,Not provided,Unknown,,,,False
617,Data Engineer - ALL IN GROUP GmbH (myposter),,8,229,20260802,Adzuna,full_time,Unknown,,,,False
618,Senior Data Engineer,,6,377,20260802,Adzuna,Not provided,Unknown,,,,False
619,Senior Data Engineer Snowflake,,6,59,20260607,Adzuna,Not provided,Unknown,,,,False
620,Senior Data Engineer Schwerpunkt KI und Automatisierung,,6,378,20260714,Adzuna,Not provided,Unknown,,,,False
621,Trainee Data Engineer / Data Scientist,,6,230,20260731,Adzuna,full_time,IT-Stellen,,,,False
622,Senior Data Engineer Snowflake,,6,357,20260722,Adzuna,Not provided,Sonstige/Allgemeine Stellen,,,,False
623,IT-Spezialist als Trainee Data Engineer / Data Scientist,,6,230,20260731,Adzuna,full_time,IT-Stellen,,,,False
624,Data Engineer als Senior Berater Projektmanagement & Kundenlösungen,,6,230,20260108,Adzuna,full_time,Unknown,,,,False
625,Data Engineer / ETL-Developer im IT Consulting,,6,230,20250709,Adzuna,full_time,Unknown,,,,False
626,"IT-Spezialist als Trainee Data Engineer - SAP BW, Data-Warehouse",,6,230,20260731,Adzuna,full_time,IT-Stellen,,,,False
627,Wirtschaftsinformatiker als Trainee Data Engineer - SAP Analytics Cloud,,6,230,20260731,Adzuna,full_time,IT-Stellen,,,,False
628,Computer Engineer as Trainee Data Engineer / Data Scientist,,6,230,20260731,Adzuna,full_time,IT-Stellen,,,,False
629,IT-Ingenieur als Trainee Data Engineer SAP BTP - Business Intelligence,,6,230,20260731,Adzuna,full_time,IT-Stellen,,,,False
630,Azure Data & Integration Engineer,,6,379,20260726,Adzuna,full_time,IT-Stellen,,,,False
631,Data Engineer (all genders),,6,380,20260707,Adzuna,full_time,Unknown,,,,False
632,System Platform Engineer KI,,6,381,20260802,Adzuna,Not provided,IT-Stellen,,,,False
633,Data Engineer,,6,382,20231005,Adzuna,full_time,Unknown,,,,False
634,Data Engineer (all genders) in Hamburg,,6,228,20260803,Adzuna,full_time,Unknown,,,,False
635,Data Engineer,,6,383,20260512,Adzuna,full_time,Beraterstellen,,,,False
636,Data Engineer,,6,327,20260801,Adzuna,full_time,Unknown,,,,False
637,(Senior) Data Engineer (all genders),,6,251,20260716,Adzuna,Not provided,Unknown,,,,False
638,(Junior) Data Engineer - Data Platform (m/f/d),,6,245,20260728,Adzuna,full_time,Unknown,,,,False
639,Data Engineer Hamburg,,6,89,20260730,Adzuna,full_time,Unknown,,,,False
640,INTERIM Data Engineer Databricks / dbt (gn),,6,185,20260724,Adzuna,Not provided,Unknown,,,,False
641,Data Engineer / DevOps Engineer (all genders),,6,353,20260716,Adzuna,Not provided,Unknown,,,,False
642,Data Engineer Datenplattform,,6,384,20260205,Adzuna,full_time,Unknown,,,,False
643,Principal Data Engineer (m/f/d),,6,369,20260411,Adzuna,Not provided,IT-Stellen,,,,False
644,Senior Data Engineer,,6,262,20260618,Adzuna,full_time,Unknown,,,,False
645,Senior Data Engineer,,6,377,20260314,Adzuna,full_time,Unknown,,,,False
646,Senior Data Engineer (m/f/d),,6,385,20260512,Adzuna,full_time,Unknown,,,,False
647,Senior Data Engineer Snowflake,,5,357,20260618,Adzuna,Not provided,Unknown,,,,False
648,"Data Center Chief Engineer, DCEO",,5,386,20260722,Adzuna,Not provided,IT-Stellen,,,,False
649,Data Engineer als Senior Berater Projektmanagement & Kundenlösungen,,5,230,20260108,Adzuna,full_time,Unknown,,,,False
650,Data Engineer / ETL-Developer im IT Consulting,,5,230,20250709,Adzuna,full_time,Unknown,,,,False
651,"Chief Engineer - Data Center Engineering Operations (m/f), DC Engineering and Facility Operations",,5,386,20260729,Adzuna,Not provided,Unknown,,,,False
652,"Data Center Chief Engineer, DCEO",,5,387,20260715,Adzuna,full_time,Unknown,,,,False
653,AI & Data Operations Engineer,,5,388,20260725,Adzuna,part_time,Juristische Stellen,,,,False
654,Azure Data Platform Engineer,,5,79,20260107,Adzuna,full_time,IT-Stellen,,,,False
655,Data Engineer,,5,339,20260721,Adzuna,Not provided,Unknown,,,,False
656,Data Engineer,,5,89,20260730,Adzuna,full_time,Unknown,,,,False
657,Data Engineer (all genders) in Frankfurt,,5,228,20260801,Adzuna,full_time,Unknown,,,,False
658,Data Engineer,,5,69,20260801,Adzuna,full_time,Unknown,,,,False
659,Data Engineer (m/f/d),,5,389,20260708,Adzuna,full_time,Unknown,,,,False
660,Data Engineer Data Warehouse,,5,390,20250224,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
661,Senior Data Engineer (all genders) - AWS,,5,391,20260512,Adzuna,full_time,Unknown,,,,False
662,Senior Data Engineer (m/f/d),,5,392,20260527,Adzuna,full_time,Unknown,,,,False
663,Senior Data Engineer,,5,58,20260716,Adzuna,full_time,Unknown,,,,False
664,Principal Data Engineer,,5,58,20260718,Adzuna,full_time,Unknown,,,,False
665,Data Engineer NLP,,5,393,20260512,Adzuna,full_time,IT-Stellen,,,,False
666,Data Architect / Data Engineer,,5,313,20260716,Adzuna,full_time,Unknown,,,,False
667,Data Engineer im Banking-Umfeld,,5,390,20250224,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
668,(Senior) Consultant Data Engineer,,5,394,20260512,Adzuna,full_time,Beraterstellen,,,,False
669,Data Engineer (all genders) in Frankfurt - PRODYNA SE,,5,372,20260801,Adzuna,full_time,Unknown,,,,False
670,Senior BI Developer / Data Engineer,,5,313,20260803,Adzuna,full_time,Unknown,,,,False
671,Junior Consultant Big Data Engineer,,5,394,20260512,Adzuna,full_time,Beraterstellen,,,,False
672,"Chief Engineer - Data Center Engineering Operations (m/f), DC Engineering and Facility Operations",,5,387,20260610,Adzuna,full_time,Unknown,,,,False
673,Senior Consultant Data Modernization - Data Engineer,,5,173,20260609,Adzuna,full_time,Unknown,,,,False
674,Regulatory Reporting & Data Engineer SQL / ETL,,5,395,20260514,Adzuna,full_time,Unknown,,,,False
675,(Senior) Data Engineer für Technologieberatung im Bankingumfeld - Frankfurt am Main,,5,396,20260729,Adzuna,full_time,Unknown,,,,False
676,Freelance Data Scraping Engineer (Python),,5,397,20260730,Adzuna,part_time,Sonstige/Allgemeine Stellen,,,,False
677,"Senior Data Engineer/ Fokus Snowflake - Projektmanagement, Anwendungsentwicklung, Datenbankentwicklung/BI, Ingenieur",,5,59,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
678,Senior Python Data Scraping Engineer (Freelance),,5,397,20260730,Adzuna,part_time,Sonstige/Allgemeine Stellen,,,,False
679,Microsoft Data Security Engineer,,5,313,20260720,Adzuna,full_time,Unknown,,,,False
680,Solution Engineer - Data & AI,,5,398,20260628,Adzuna,full_time,IT-Stellen,,,,False
681,Data Centre Cost Engineer,,5,399,20260624,Adzuna,Not provided,Stellen aus Logistik & Lagerhaltung,,,,False
682,"Data Center Chief Engineer, DCEO",,5,400,20260702,Adzuna,full_time,Unknown,,,,False
683,"Data Center Chief Engineer, DCEO",,5,123,20260703,Adzuna,Not provided,Unknown,,,,False
684,"Data Platform Engineer - Datenbankentwicklung/BI, Ingenieur",,5,95,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
685,"Customer Success Engineer, Data Center Learning",,5,400,20260709,Adzuna,full_time,Unknown,,,,False
686,"Customer Success Engineer, Data Center Learning",,5,123,20260711,Adzuna,Not provided,Unknown,,,,False
687,Senior Full Stack Data Engineer,,4,401,20260722,Adzuna,Not provided,IT-Stellen,,,,False
688,Senior Data Engineer Snowflake,,4,59,20260623,Adzuna,Not provided,Unknown,,,,False
689,Data Product Engineer,,4,402,20260803,Adzuna,Not provided,Unknown,,,,False
690,Senior Data Engineer Snowflake,,4,357,20260722,Adzuna,Not provided,Sonstige/Allgemeine Stellen,,,,False
691,Data Engineer / ETL-Developer im IT Consulting,,4,230,20250709,Adzuna,full_time,Unknown,,,,False
692,Data Engineer als Senior Berater Projektmanagement & Kundenlösungen,,4,230,20260108,Adzuna,full_time,Unknown,,,,False
693,Azure Data Engineer,,4,316,20260612,Adzuna,Not provided,Unknown,,,,False
694,Data Engineer - FileMaker,,4,403,20260703,Adzuna,full_time,Unknown,,,,False
695,Azure Data Platform Engineer,,4,79,20260107,Adzuna,full_time,IT-Stellen,,,,False
696,Data Engineer,,4,339,20260721,Adzuna,Not provided,Unknown,,,,False
697,Data Engineer,,4,89,20260730,Adzuna,full_time,Unknown,,,,False
698,Data Engineer (m/f/d),,4,276,20260423,Adzuna,full_time,Unknown,78000.0,108000.0,93000.0,True
699,Staff Data Engineer (all genders),,4,284,20260625,Adzuna,full_time,Stellen aus Logistik & Lagerhaltung,,,,False
700,Data Engineer,,4,161,20250723,Adzuna,Not provided,Unknown,,,,False
701,Senior Data Engineer (all genders),,4,283,20260605,Adzuna,part_time,Unknown,,,,False
702,Data Engineers,,4,404,20260730,Adzuna,full_time,IT-Stellen,50000.0,60000.0,55000.0,True
703,Senior Data Engineer - Data Integration & Analytics (all genders),,4,258,20260720,Adzuna,full_time,Unknown,,,,False
704,Senior Data Engineer,,4,89,20260728,Adzuna,full_time,Unknown,,,,False
705,(Senior) Data Engineer,,4,89,20260731,Adzuna,full_time,Unknown,,,,False
706,(Junior) Data Engineer,,4,405,20260716,Adzuna,full_time,Unknown,,,,False
707,Junior Data Engineer,,4,406,20260512,Adzuna,full_time,Beraterstellen,,,,False
708,Junior Data Engineer,,4,407,20260716,Adzuna,full_time,Unknown,,,,False
709,(Senior) Data Engineer,,4,408,20260724,Adzuna,full_time,Unknown,,,,False
710,Data Engineer Software,,4,402,20260717,Adzuna,Not provided,IT-Stellen,,,,False
711,Snowflake Data Engineer,,4,409,20260605,Adzuna,full_time,Unknown,,,,False
712,Junior Data Engineer,,4,89,20260728,Adzuna,full_time,Unknown,,,,False
713,Data Scientist / Data Engineer,,4,313,20260716,Adzuna,full_time,Unknown,,,,False
714,Data Engineer für Microsoft Fabric,,4,410,20260530,Adzuna,full_time,Unknown,,,,False
715,Data Engineer (all Genders) mit Schwerpunkt Microsoft Fabric,,4,411,20260716,Adzuna,full_time,Unknown,,,,False
716,Data Engineer Working Student,,4,412,20260731,Adzuna,part_time,Unknown,,,,False
717,Senior Consultant Data Modernization - Data Engineer,,4,173,20260608,Adzuna,full_time,Unknown,,,,False
718,Praktikum Data Engineer im Bereich Advanced Analytics,,4,376,20260427,Adzuna,Not provided,Unknown,,,,False
719,"Data Engineer in Berlin, Köln, Leipzig, Münster (*)",,4,413,20260716,Adzuna,full_time,Unknown,,,,False
720,(Senior) Data Engineer für Technologieberatung im Bankingumfeld - Frankfurt am Main,,4,396,20260729,Adzuna,full_time,Unknown,,,,False
721,Senior Data Engineer - Microsoft Fabric & Power BI,,4,414,20260725,Adzuna,Not provided,Unknown,,,,False
722,Data Platform Engineer in Köln (*),,4,413,20260716,Adzuna,full_time,Unknown,,,,False
723,Data Observability Engineer (*) in Köln,,4,413,20260802,Adzuna,full_time,Unknown,,,,False
724,"Senior Data Engineer/ Fokus Snowflake - Projektmanagement, Anwendungsentwicklung, Datenbankentwicklung/BI, Ingenieur",,4,59,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
725,Data Platform Engineer,,4,415,20260724,Adzuna,part_time,Unknown,,,,False
726,Senior Data/ML Engineer (all genders),,4,284,20260621,Adzuna,full_time,Stellen aus Logistik & Lagerhaltung,,,,False
727,Data & Backend Engineer (f/w/d),,4,228,20260802,Adzuna,full_time,Unknown,,,,False
728,Machine Learning Engineer,,2,416,20240920,Adzuna,full_time,IT-Stellen,,,,False
729,Machine Learning Engineer,,2,417,20260723,Adzuna,full_time,IT-Stellen,,,,False
730,Machine Learning Engineer,,2,190,20251211,Adzuna,full_time,IT-Stellen,80000.0,210000.0,145000.0,True
731,Azubi zum Fachinformatiker für Daten- und Prozessanalyse (w/m/x) im Werk [3 Plätze],,2,358,20260801,Adzuna,Not provided,Unknown,,,,False
732,Senior Machine Learning Engineer,,2,418,20260611,Adzuna,full_time,IT-Stellen,,,,False
733,Senior Machine Learning Engineer,,2,419,20260717,Adzuna,Not provided,IT-Stellen,,,,False
734,Machine Learning Expert - Fully Remote,,2,285,20260701,Adzuna,Not provided,Unknown,,,,False
735,Machine Learning Werkstudent:in/ Praktikant:in (all),,2,420,20260328,Adzuna,part_time,Unknown,,,,False
736,Senior Machine Learning Engineer I,,2,329,20260709,Adzuna,Not provided,IT-Stellen,,,,False
737,Senior/Staff Machine Learning Engineer,,2,421,20260606,Adzuna,full_time,IT-Stellen,,,,False
738,Tech Analyst Fraud Platform,,2,422,20260716,Adzuna,Not provided,Unknown,,,,False
739,AI & Machine Learning Engineer (all genders),,2,228,20260716,Adzuna,full_time,Unknown,,,,False
740,Machine Learning Engineer,,2,423,20260716,Adzuna,full_time,Unknown,,,,False
741,Principal Machine Learning Scientist (alle Geschlechter),,2,424,20260616,Adzuna,Not provided,IT-Stellen,,,,False
742,Senior Machine Learning Engineer (all genders),,2,228,20260728,Adzuna,full_time,Unknown,,,,False
743,"Senior Machine Learning Engineer, AI Platform",,2,425,20260613,Adzuna,Not provided,IT-Stellen,,,,False
744,Senior Machine Learning Engineer (ASR) (all),,2,420,20260731,Adzuna,full_time,Unknown,,,,False
745,Senior Machine Learning Engineer (m/f/*),,2,426,20260716,Adzuna,full_time,Unknown,,,,False
746,Senior Machine Learning Engineer (all genders),,2,427,20260611,Adzuna,full_time,IT-Stellen,,,,False
747,Senior SAP CX Consultant (all genders),,2,258,20260623,Adzuna,Not provided,IT-Stellen,,,,False
748,"Machine Learning Scientist (all genders) - Hybrid, Berlin",,2,428,20260512,Adzuna,full_time,IT-Stellen,,,,False
749,Machine Learning Engineer - Talent Pool (m/f/d),,2,429,20260512,Adzuna,full_time,IT-Stellen,,,,False
750,Machine Learning Ops Engineer - Personalization (m|w|d),,2,430,20260724,Adzuna,full_time,IT-Stellen,,,,False
751,"Machine Learning Working Student (all genders) - Hybrid, Berlin",,2,428,20260512,Adzuna,part_time,IT-Stellen,,,,False
752,Werkstudent:in Informatik / KI / Machine Learning,,2,431,20260723,Adzuna,part_time,Unknown,,,,False
753,Senior Product Manager - Machine Learning (m/f/d),,2,432,20260618,Adzuna,full_time,IT-Stellen,,,,False
754,"Software Dev Engineer Intern Machine Learning, Amazon Robotics",,2,433,20260703,Adzuna,full_time,Unknown,,,,False
755,"Software Dev Engineer Intern Machine Learning, Amazon Robotics",,2,123,20260703,Adzuna,full_time,IT-Stellen,,,,False
756,Senior IT Security Experte w/m/d - Cyber Defence,,2,98,20260722,Adzuna,Not provided,Sonstige/Allgemeine Stellen,,,,False
757,Senior Machine Learning Engineer in Berlin or remote | AI Platform,,2,434,20260728,Adzuna,full_time,Unknown,,,,False
758,Senior Machine Learning Engineer (all genders) - PDR.cloud GmbH,,2,435,20260801,Adzuna,full_time,Unknown,,,,False
759,"Mathematiker*in / Physiker*in für KI, Machine Learning & Modellierung",,2,182,20260512,Adzuna,full_time,IT-Stellen,,,,False
760,Data Science & Machine Learning for Life-Science,,2,436,20260716,Adzuna,full_time,Unknown,,,,False
761,Senior Machine Learning Engineer - PDR.cloud GmbH,,2,435,20260801,Adzuna,Not provided,Stellen aus Buchhaltung & Finanzwesen,,,,False
762,Senior Machine Learning Scientist / Data Engineer - Logistics Algorithms (all genders),,2,427,20260711,Adzuna,full_time,Stellen aus Logistik & Lagerhaltung,,,,False
763,"Senior Staff Machine Learning Engineer, Menu Personalisation (m,f,x)",,2,437,20260702,Adzuna,full_time,IT-Stellen,,,,False
764,"(Junior) Machine Learning Engineer - System Engineering / Admin, Ingenieur",,2,176,20260729,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
765,(Senior) Data Scientist - KI und ML - FinTech,,2,77,20260723,Adzuna,full_time,IT-Stellen,,,,False
766,Senior Machine Learning Research Scientist (m/f/d) - Generative AI for Drug Design,,2,438,20260706,Adzuna,full_time,Stellen aus Kreation & Design,,,,False
767,Bachelorarbeit / Masterarbeit IT Consulting,,2,217,20260624,Adzuna,Not provided,IT-Stellen,,,,False
768,Psychologie&Künstliche Intelligenz | Bachelor of Science (B.Sc.),,2,439,20260721,Adzuna,Not provided,Teilzeitstellen,,,,False
769,Junior HR Business Partner / Agile Coach – Quereinstieg,,2,440,20260721,Adzuna,part_time,IT-Stellen,,,,False
770,Computer Science PhD (Germany),,2,286,20260606,Adzuna,part_time,IT-Stellen,,,,False
771,"(Junior) Data Scientist - Datenbankentwicklung/BI, Ingenieur",,2,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
772,"Doktorand / Doktorandin (d/w/m) in der medizinischen Bildgebung, Elastographie",,2,441,20260728,Adzuna,Not provided,Unknown,,,,False
773,"Junior GenAI Engineer - System Engineering / Admin, Ingenieur",,2,176,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
